t,mid,inventory,cash,pnl
48.0,99.975,-0.033276383525096986,3.674622634443679,0.3478161915221083
49.0,99.975,-0.033276383525096986,3.674622634443679,0.3478161915221083
50.0,99.975,-0.033276383525096986,3.674622634443679,0.3478161915221083
51.0,99.97,-0.033276383525096986,3.674622634443679,0.3479825734397335
52.0,99.97,-0.033276383525096986,3.674622634443679,0.3479825734397335
53.0,99.97,-0.033276383525096986,3.674622634443679,0.3479825734397335
54.0,99.97,-0.033276383525096986,3.674622634443679,0.3479825734397335
55.0,99.97,-0.033276383525096986,3.674622634443679,0.3479825734397335
56.0,99.97,-0.033276383525096986,3.674622634443679,0.3479825734397335
57.0,99.97,-0.033276383525096986,3.674622634443679,0.3479825734397335
58.0,99.97,-0.033276383525096986,3.674622634443679,0.3479825734397335
59.0,99.97,-0.033276383525096986,3.674622634443679,0.3479825734397335
60.0,99.97,-0.033276383525096986,3.674622634443679,0.3479825734397335
61.0,99.97,-0.033276383525096986,3.674622634443679,0.3479825734397335
62.0,99.97,-0.033276383525096986,3.674622634443679,0.3479825734397335
63.0,99.965,-0.033276383525096986,3.674622634443679,0.3481489553573587
64.0,99.965,-0.033276383525096986,3.674622634443679,0.3481489553573587
65.0,99.97,-0.033276383525096986,3.674622634443679,0.3479825734397335
66.0,99.965,-0.033276383525096986,3.674622634443679,0.3481489553573587
67.0,99.965,-0.033276383525096986,3.674622634443679,0.3481489553573587
68.0,99.965,-0.033276383525096986,3.674622634443679,0.3481489553573587
69.0,99.96000000000001,-0.033276383525096986,3.674622634443679,0.3483153372749843
70.0,99.96000000000001,-0.033276383525096986,3.674622634443679,0.3483153372749843
71.0,99.955,-0.033276383525096986,3.674622634443679,0.34848171919260995
72.0,99.945,-0.033276383525096986,3.674622634443679,0.3488144830278612
73.0,99.945,-0.033276383525096986,3.674622634443679,0.3488144830278612
74.0,99.945,-0.033276383525096986,3.674622634443679,0.3488144830278612
75.0,99.945,-0.033276383525096986,3.674622634443679,0.3488144830278612
76.0,99.94,-0.033276383525096986,3.674622634443679,0.3489808649454864
77.0,99.94,-0.033276383525096986,3.674622634443679,0.3489808649454864
78.0,99.94,-0.033276383525096986,3.674622634443679,0.3489808649454864
79.0,99.94999999999999,-0.033276383525096986,3.674622634443679,0.3486481011102356
80.0,99.94999999999999,-0.033276383525096986,3.674622634443679,0.3486481011102356
81.0,99.94999999999999,-0.033276383525096986,3.674622634443679,0.3486481011102356
82.0,99.96000000000001,-0.033276383525096986,3.674622634443679,0.3483153372749843
83.0,99.975,-0.033276383525096986,3.674622634443679,0.3478161915221083
84.0,99.95500000000001,0.5989183483279577,-59.5069188669506,0.3579646401704153
85.0,99.95500000000001,0.5989183483279577,-59.5069188669506,0.3579646401704153
86.0,99.945,0.5989183483279577,-59.5069188669506,0.3519754566871214
87.0,99.955,0.17143993222618847,-16.771901609256737,0.3643768164119301
88.0,99.955,0.17143993222618847,-16.771901609256737,0.3643768164119301
89.0,99.955,0.17143993222618847,-16.771901609256737,0.3643768164119301
90.0,99.975,-0.6525357147005285,65.6174233269457,0.3801652497603669
91.0,99.975,-0.6525357147005285,65.6174233269457,0.3801652497603669
92.0,99.985,-0.6525357147005285,65.6174233269457,0.3736398926133546
93.0,99.985,-0.6525357147005285,65.6174233269457,0.3736398926133546
94.0,99.97999999999999,-0.6525357147005285,65.6174233269457,0.37690257118686077
95.0,99.97999999999999,-0.6525357147005285,65.6174233269457,0.37690257118686077
96.0,99.97,-0.6399007868834594,64.3543095930733,0.38342792833385886
97.0,99.975,-0.6399007868834594,64.3543095930733,0.3802284243994478
98.0,99.985,-0.6399007868834594,64.3543095930733,0.3738294165306044
99.0,99.985,0.3600992131165406,-35.6156904069267,0.388829416530605
100.0,99.985,0.3600992131165406,-35.6156904069267,0.388829416530605
101.0,99.995,0.3600992131165406,-35.6156904069267,0.3924304086617738
102.0,99.995,0.3600992131165406,-35.6156904069267,0.3924304086617738
103.0,99.97999999999999,0.3600992131165406,-35.6156904069267,0.3870289204650206
104.0,99.985,0.3600992131165406,-35.6156904069267,0.388829416530605
105.0,99.985,0.3600992131165406,-35.6156904069267,0.388829416530605
106.0,99.965,0.3600992131165406,-35.6156904069267,0.38162743226827445
107.0,99.965,0.3600992131165406,-35.6156904069267,0.38162743226827445
108.0,99.965,0.3600992131165406,-35.6156904069267,0.38162743226827445
109.0,99.985,0.3567616797534995,-35.281970445956226,0.3888461041974196
110.0,99.985,0.3567616797534995,-35.281970445956226,0.3888461041974196
111.0,99.97,0.3567616797534995,-35.281970445956226,0.38349467900111733
112.0,99.97,0.3567616797534995,-35.281970445956226,0.38349467900111733
113.0,99.97,0.3567616797534995,-35.281970445956226,0.38349467900111733
114.0,100.0,-0.6432383202465005,64.71802955404377,0.3941975293937219
115.0,100.0,-0.6432383202465005,64.71802955404377,0.3941975293937219
116.0,100.0,-0.6432383202465005,64.71802955404377,0.3941975293937219
117.0,100.0,-0.6432383202465005,64.71802955404377,0.3941975293937219
118.0,100.0,-0.6432383202465005,64.71802955404377,0.3941975293937219
119.0,100.005,0.3567616797534995,-35.27197044595623,0.4059813377924897
120.0,99.995,0.3567616797534995,-35.27197044595623,0.4024137209949572
121.0,99.995,0.3567616797534995,-35.27197044595623,0.4024137209949572
122.0,99.99000000000001,0.3567616797534995,-35.27197044595623,0.4006299125961874
123.0,99.99000000000001,0.3567616797534995,-35.27197044595623,0.4006299125961874
124.0,99.99000000000001,0.3567616797534995,-35.27197044595623,0.4006299125961874
125.0,99.995,0.3567616797534995,-35.27197044595623,0.4024137209949572
126.0,99.995,0.3567616797534995,-35.27197044595623,0.4024137209949572
127.0,99.995,0.3567616797534995,-35.27197044595623,0.4024137209949572
128.0,99.995,0.3567616797534995,-35.27197044595623,0.4024137209949572
129.0,100.015,0.3567616797534995,-35.27197044595623,0.40954895459002216
130.0,100.015,0.3567616797534995,-35.27197044595623,0.40954895459002216
131.0,100.015,0.3567616797534995,-35.27197044595623,0.40954895459002216
132.0,100.005,0.3567616797534995,-35.27197044595623,0.4059813377924897
133.0,100.005,0.3567616797534995,-35.27197044595623,0.4059813377924897
134.0,100.005,0.3567616797534995,-35.27197044595623,0.4059813377924897
135.0,100.005,0.3567616797534995,-35.27197044595623,0.4059813377924897
136.0,99.995,0.3567616797534995,-35.27197044595623,0.4024137209949572
137.0,99.995,0.3567616797534995,-35.27197044595623,0.4024137209949572
138.0,100.0,0.3567616797534995,-35.27197044595623,0.4041975293937199
139.0,100.0,0.3567616797534995,-35.27197044595623,0.4041975293937199
140.0,100.0,0.3567616797534995,-35.27197044595623,0.4041975293937199
141.0,100.0,0.3567616797534995,-35.27197044595623,0.4041975293937199
142.0,99.995,0.3567616797534995,-35.27197044595623,0.4024137209949572
143.0,100.005,0.3567616797534995,-35.27197044595623,0.4059813377924897
144.0,100.005,0.3567616797534995,-35.27197044595623,0.4059813377924897
145.0,100.005,0.3567616797534995,-35.27197044595623,0.4059813377924897
146.0,100.005,0.3567616797534995,-35.27197044595623,0.4059813377924897
147.0,100.005,0.3567616797534995,-35.27197044595623,0.4059813377924897
148.0,100.015,0.3567616797534995,-35.27197044595623,0.40954895459002216
149.0,99.995,0.3567616797534995,-35.27197044595623,0.4024137209949572
150.0,99.995,0.3567616797534995,-35.27197044595623,0.4024137209949572
151.0,99.995,0.3567616797534995,-35.27197044595623,0.4024137209949572
152.0,99.995,0.3567616797534995,-35.27197044595623,0.4024137209949572
153.0,99.995,0.3567616797534995,-35.27197044595623,0.4024137209949572
154.0,99.995,0.3567616797534995,-35.27197044595623,0.4024137209949572
155.0,99.995,0.3567616797534995,-35.27197044595623,0.4024137209949572
156.0,99.99,0.3567616797534995,-35.27197044595623,0.4006299125961803
157.0,99.965,0.3567616797534995,-35.27197044595623,0.39171087060234555
158.0,99.965,0.3567616797534995,-35.27197044595623,0.39171087060234555
159.0,99.965,0.3567616797534995,-35.27197044595623,0.39171087060234555
160.0,99.965,0.3567616797534995,-35.27197044595623,0.39171087060234555
161.0,99.97,-0.22017100136416656,22.415528338999195,0.4050333326234643
162.0,99.97,-0.22017100136416656,22.415528338999195,0.4050333326234643
163.0,99.99,-0.22017100136416656,22.415528338999195,0.4006299125961803
164.0,99.975,0.6528612387409413,-64.85277438190738,0.41702796121822416
165.0,99.975,0.6528612387409413,-64.85277438190738,0.41702796121822416
166.0,99.975,0.6528612387409413,-64.85277438190738,0.41702796121822416
167.0,99.995,-0.34713876125905874,35.14722561809262,0.4350851859930387
168.0,99.995,-0.34713876125905874,35.14722561809262,0.4350851859930387
169.0,100.0,-0.34713876125905874,35.14722561809262,0.4333494921867427
170.0,99.985,-0.34713876125905874,35.14722561809262,0.4385565736056307
171.0,99.97,0.6528612387409413,-64.81277438190736,0.453763655024531
172.0,99.99000000000001,-0.3049593315398147,30.95970444046543,0.46682087979935716
173.0,100.005,-0.3049593315398147,30.95970444046543,0.4622464898262635
174.0,99.99000000000001,-0.3049593315398147,30.95970444046543,0.46682087979935716
175.0,99.99000000000001,-0.3049593315398147,30.95970444046543,0.46682087979935716
176.0,100.005,-0.3049593315398147,30.95970444046543,0.4622464898262635
177.0,100.005,-0.3049593315398147,30.95970444046543,0.4622464898262635
178.0,100.005,-0.3049593315398147,30.95970444046543,0.4622464898262635
179.0,99.995,-0.3049593315398147,30.95970444046543,0.46529608314165927
180.0,99.995,-0.3049593315398147,30.95970444046543,0.46529608314165927
181.0,99.995,-0.3049593315398147,30.95970444046543,0.46529608314165927
182.0,99.995,-0.3049593315398147,30.95970444046543,0.46529608314165927
183.0,99.985,0.6950406684601853,-69.01029555953457,0.4833456764570627
184.0,99.985,0.6950406684601853,-69.01029555953457,0.4833456764570627
185.0,99.985,0.6950406684601853,-69.01029555953457,0.4833456764570627
186.0,99.975,0.1650258048530322,-16.003509050183183,0.49494578999870953
187.0,99.955,-0.22894565069791106,23.397576219466657,0.5133137039569569
188.0,100.0,-0.22894565069791106,23.397576219466657,0.5030111496755509
189.0,100.0,-0.22894565069791106,23.397576219466657,0.5030111496755509
190.0,99.97999999999999,-0.22894565069791106,23.397576219466657,0.5075900626895127
191.0,99.965,-0.22894565069791106,23.397576219466657,0.5110242474499778
192.0,99.975,-0.22894565069791106,23.397576219466657,0.5087347909429987
193.0,100.0,-0.36360586770258274,36.866291124273914,0.5057043540156414
194.0,100.0,-0.36360586770258274,36.866291124273914,0.5057043540156414
195.0,100.0,-0.36360586770258274,36.866291124273914,0.5057043540156414
196.0,99.975,0.6363941322974173,-63.103708875726085,0.5197945007082012
197.0,99.97999999999999,-0.006500355717649398,1.185739925780581,0.5358343611299943
198.0,99.945,0.726768601445393,-72.09715965309388,0.5397282183659229
199.0,99.985,-0.273231398554607,27.86284034690611,0.5437989624237325
200.0,99.95,0.5911255136652075,-58.52963302946435,0.5533620613731429
201.0,99.94,0.5911255136652075,-58.52963302946435,0.5474508062364833
202.0,99.94,0.5911255136652075,-58.52963302946435,0.5474508062364833
203.0,99.945,0.5911255136652075,-58.52963302946435,0.5504064338048096
204.0,99.945,0.5911255136652075,-58.52963302946435,0.5504064338048096
205.0,99.945,0.5911255136652075,-58.52963302946435,0.5504064338048096
206.0,99.945,0.5911255136652075,-58.52963302946435,0.5504064338048096
207.0,99.945,0.5911255136652075,-58.52963302946435,0.5504064338048096
208.0,99.95500000000001,-0.1668737786544524,17.23997623080885,0.5601076854030573
209.0,99.97,-0.1668737786544524,17.23997623080885,0.5576045787232431
210.0,99.945,0.8331262213455476,-82.70002376919115,0.5667764231895944
211.0,99.95500000000001,-0.1668737786544524,17.259976230808846,0.5801076854030534
212.0,99.96000000000001,-0.1668737786544524,17.259976230808846,0.5792733165097808
213.0,99.99000000000001,-0.9372215702919003,94.29475539455363,0.5819705810665141
214.0,99.99000000000001,-0.9372215702919003,94.29475539455363,0.5819705810665141
215.0,99.97,-0.03374959895423302,3.9746624199270286,0.6007150124723539
216.0,99.97,-0.03374959895423302,3.9746624199270286,0.6007150124723539
217.0,99.97,-0.03374959895423302,3.9746624199270286,0.6007150124723539
218.0,99.985,-0.03374959895423302,3.9746624199270286,0.6002087684880402
219.0,99.985,-0.03374959895423302,3.9746624199270286,0.6002087684880402
220.0,99.985,-0.03374959895423302,3.9746624199270286,0.6002087684880402
221.0,99.985,-0.03374959895423302,3.9746624199270286,0.6002087684880402
222.0,99.985,-0.03374959895423302,3.9746624199270286,0.6002087684880402
223.0,99.94,0.966250401045767,-95.97533758007297,0.5917275004409817
224.0,99.935,0.966250401045767,-95.97533758007297,0.5868962484357496
225.0,99.935,0.9530556645759406,-94.65665561727853,0.586962222118089
226.0,99.935,0.9530556645759406,-94.65665561727853,0.586962222118089
227.0,99.935,0.9530556645759406,-94.65665561727853,0.586962222118089
228.0,99.94,0.05578910935570369,-4.983836088568054,0.5917275004409728
229.0,99.935,0.05578910935570369,-4.983836088568054,0.5914485548941943
230.0,99.94,0.05578910935570369,-4.983836088568054,0.5917275004409728
231.0,99.94,0.05578910935570369,-4.983836088568054,0.5917275004409728
232.0,99.95,0.05578910935570369,-4.983836088568054,0.5922853915345296
233.0,99.93,0.05578910935570369,-4.983836088568054,0.5911696093474159
234.0,99.97,-0.9442108906442963,94.98616391143194,0.5934011737216451
235.0,99.965,0.03281288954341999,-2.6771331561321716,0.6030073470758075
236.0,99.96000000000001,0.03281288954341999,-2.6771331561321716,0.6028432826280907
237.0,99.96000000000001,0.03281288954341999,-2.6771331561321716,0.6028432826280907
238.0,99.95,0.03281288954341999,-2.6771331561321716,0.6025151537326563
239.0,99.95,0.03281288954341999,-2.6771331561321716,0.6025151537326563
240.0,99.95,0.03281288954341999,-2.6771331561321716,0.6025151537326563
241.0,99.95,0.03281288954341999,-2.6771331561321716,0.6025151537326563
242.0,99.96000000000001,0.03281288954341999,-2.6771331561321716,0.6028432826280907
243.0,99.965,0.03281288954341999,-2.6771331561321716,0.6030073470758075
244.0,99.965,0.03281288954341999,-2.6771331561321716,0.6030073470758075
245.0,99.955,0.03281288954341999,-2.6771331561321716,0.6026792181803731
246.0,99.955,0.03281288954341999,-2.6771331561321716,0.6026792181803731
247.0,99.955,0.03281288954341999,-2.6771331561321716,0.6026792181803731
248.0,99.955,0.03281288954341999,-2.6771331561321716,0.6026792181803731
249.0,99.955,0.03281288954341999,-2.6771331561321716,0.6026792181803731
250.0,99.955,0.03281288954341999,-2.6771331561321716,0.6026792181803731
251.0,99.94,0.03281288954341999,-2.6771331561321716,0.6021870248372219
252.0,99.96000000000001,0.03281288954341999,-2.6771331561321716,0.6028432826280907
253.0,99.96000000000001,0.03281288954341999,-2.6771331561321716,0.6028432826280907
254.0,99.96000000000001,0.03281288954341999,-2.6771331561321716,0.6028432826280907
255.0,99.96000000000001,0.03281288954341999,-2.6771331561321716,0.6028432826280907
256.0,99.955,0.03281288954341999,-2.6771331561321716,0.6026792181803731
257.0,99.975,0.03281288954341999,-2.6771331561321716,0.6033354759712415
258.0,99.975,0.03281288954341999,-2.6771331561321716,0.6033354759712415
259.0,99.97999999999999,0.03281288954341999,-2.6771331561321716,0.6034995404189583
260.0,99.985,0.03281288954341999,-2.6771331561321716,0.6036636048666759
261.0,99.99000000000001,0.28070029696163834,-27.4534795275831,0.6137431656111225
262.0,100.0,0.28070029696163834,-27.4534795275831,0.6165501685807371
263.0,100.0,0.28070029696163834,-27.4534795275831,0.6165501685807371
264.0,100.0,0.28070029696163834,-27.4534795275831,0.6165501685807371
265.0,99.985,0.28070029696163834,-27.4534795275831,0.6123396641263099
266.0,99.99000000000001,0.28070029696163834,-27.4534795275831,0.6137431656111225
267.0,100.0,0.28070029696163834,-27.4534795275831,0.6165501685807371
268.0,100.0,0.28070029696163834,-27.4534795275831,0.6165501685807371
269.0,99.94,1.2807002969616383,-127.4034795275831,0.5897081507630304
270.0,99.965,0.28070029696163834,-27.443479527583108,0.6167256581870681
271.0,99.985,0.28070029696163834,-27.443479527583108,0.6223396641263008
272.0,99.975,0.28070029696163834,-27.443479527583108,0.6195326611566827
273.0,99.95500000000001,0.28070029696163834,-27.443479527583108,0.6139186552174571
274.0,99.965,0.28070029696163834,-27.443479527583108,0.6167256581870681
275.0,99.995,-0.7192997030383617,72.54652047241689,0.6201466670959093
276.0,99.965,0.28070029696163834,-27.423479527583112,0.6367256581870642
277.0,99.965,0.28070029696163834,-27.423479527583112,0.6367256581870642
278.0,99.96000000000001,0.28070029696163834,-27.423479527583112,0.6353221567022587
279.0,99.96000000000001,0.28070029696163834,-27.423479527583112,0.6353221567022587
280.0,99.965,0.28070029696163834,-27.423479527583112,0.6367256581870642
281.0,99.975,0.28070029696163834,-27.423479527583112,0.6395326611566787
282.0,99.955,0.28070029696163834,-27.423479527583112,0.6339186552174496
283.0,99.94999999999999,0.28070029696163834,-27.423479527583112,0.632515153732637
284.0,99.945,0.28070029696163834,-27.423479527583112,0.6311116522478315
285.0,99.945,0.28070029696163834,-27.423479527583112,0.6311116522478315
286.0,99.945,0.28070029696163834,-27.423479527583112,0.6311116522478315
287.0,99.965,-0.5769751485788861,58.31833476310311,0.6410140354147558
288.0,99.965,-0.5769751485788861,58.31833476310311,0.6410140354147558
289.0,99.97,-0.5769751485788861,58.31833476310311,0.6381291596718697
290.0,99.97,-0.5769751485788861,58.31833476310311,0.6381291596718697
291.0,99.97,-0.5769751485788861,58.31833476310311,0.6381291596718697
292.0,99.965,-0.5769751485788861,58.31833476310311,0.6410140354147558
293.0,99.965,-0.5769751485788861,58.31833476310311,0.6410140354147558
294.0,99.965,-0.5769751485788861,58.31833476310311,0.6410140354147558
295.0,99.97,-0.5769751485788861,58.31833476310311,0.6381291596718697
296.0,99.965,-0.5769751485788861,58.31833476310311,0.6410140354147558
297.0,99.95500000000001,0.4230248514211139,-41.631665236896886,0.6517837869005589
298.0,99.94,0.4230248514211139,-41.631665236896886,0.645438414129238
299.0,99.935,0.4230248514211139,-41.631665236896886,0.6433232898721357
300.0,99.935,0.4230248514211139,-41.631665236896886,0.6433232898721357
301.0,99.96000000000001,-0.2423842719458964,24.88263073486946,0.6538989111576505
302.0,99.92500000000001,0.7576157280541036,-75.04736926513056,0.6573823606757543
303.0,99.92500000000001,0.7576157280541036,-75.04736926513056,0.6573823606757543
304.0,99.93,-0.2423842719458964,24.89263073486944,0.6711704393160112
305.0,99.93,-0.2423842719458964,24.89263073486944,0.6711704393160112
306.0,99.93,-0.2423842719458964,24.89263073486944,0.6711704393160112
307.0,99.93,-0.2423842719458964,24.89263073486944,0.6711704393160112
308.0,99.92500000000001,-0.2423842719458964,24.89263073486944,0.6723823606757371
309.0,99.92500000000001,-0.2423842719458964,24.89263073486944,0.6723823606757371
310.0,99.92500000000001,-0.2423842719458964,24.89263073486944,0.6723823606757371
311.0,99.92500000000001,-0.2423842719458964,24.89263073486944,0.6723823606757371
312.0,99.93,-0.2423842719458964,24.89263073486944,0.6711704393160112
313.0,99.935,-0.2423842719458964,24.89263073486944,0.6699585179562817
314.0,99.935,-0.2423842719458964,24.89263073486944,0.6699585179562817
315.0,99.93,-0.2423842719458964,24.89263073486944,0.6711704393160112
316.0,99.93,-0.2423842719458964,24.89263073486944,0.6711704393160112
317.0,99.93,-0.2423842719458964,24.89263073486944,0.6711704393160112
318.0,99.93,-0.2423842719458964,24.89263073486944,0.6711704393160112
319.0,99.935,-0.2423842719458964,24.89263073486944,0.6699585179562817
320.0,99.93,-0.2423842719458964,24.89263073486944,0.6711704393160112
321.0,99.925,-0.2423842719458964,24.89263073486944,0.6723823606757406
322.0,99.925,-0.2423842719458964,24.89263073486944,0.6723823606757406
323.0,99.925,-0.2423842719458964,24.89263073486944,0.6723823606757406
324.0,99.925,-0.2423842719458964,24.89263073486944,0.6723823606757406
325.0,99.925,-0.2423842719458964,24.89263073486944,0.6723823606757406
326.0,99.925,-0.2423842719458964,24.89263073486944,0.6723823606757406
327.0,99.93,-0.2423842719458964,24.89263073486944,0.6711704393160112
328.0,99.935,-0.2423842719458964,24.89263073486944,0.6699585179562817
329.0,99.935,-0.2423842719458964,24.89263073486944,0.6699585179562817
330.0,99.94,-0.2423842719458964,24.89263073486944,0.6687465965965522
331.0,99.94,-0.2423842719458964,24.89263073486944,0.6687465965965522
332.0,99.94,-0.2423842719458964,24.89263073486944,0.6687465965965522
333.0,99.94,-0.2423842719458964,24.89263073486944,0.6687465965965522
334.0,99.945,-0.2423842719458964,24.89263073486944,0.6675346752368227
335.0,99.945,-0.2423842719458964,24.89263073486944,0.6675346752368227
336.0,99.94,-0.2423842719458964,24.89263073486944,0.6687465965965522
337.0,99.945,-0.2423842719458964,24.89263073486944,0.6675346752368227
338.0,99.945,-0.2423842719458964,24.89263073486944,0.6675346752368227
339.0,99.94,-0.2423842719458964,24.89263073486944,0.6687465965965522
340.0,99.94,-0.2423842719458964,24.89263073486944,0.6687465965965522
341.0,99.94999999999999,-0.2423842719458964,24.89263073486944,0.6663227538770968
342.0,99.965,-0.2423842719458964,24.89263073486944,0.6626869897979049
343.0,99.965,-0.2423842719458964,24.89263073486944,0.6626869897979049
344.0,99.97,-0.2423842719458964,24.89263073486944,0.6614750684381754
345.0,99.975,-0.2423842719458964,24.89263073486944,0.6602631470784459
346.0,99.975,-0.2423842719458964,24.89263073486944,0.6602631470784459
347.0,99.975,-0.2423842719458964,24.89263073486944,0.6602631470784459
348.0,99.975,-0.2423842719458964,24.89263073486944,0.6602631470784459
349.0,99.97,-0.2423842719458964,24.89263073486944,0.6614750684381754
350.0,99.965,-0.2423842719458964,24.89263073486944,0.6626869897979049
351.0,99.96000000000001,-0.2423842719458964,24.89263073486944,0.6638989111576308
352.0,99.96000000000001,-0.2423842719458964,24.89263073486944,0.6638989111576308
353.0,99.95,0.012178888168907442,-0.5458658554029121,0.6714140170793867
354.0,99.94,0.012178888168907442,-0.5458658554029121,0.6712922281976976
355.0,99.94,0.012178888168907442,-0.5458658554029121,0.6712922281976976
356.0,99.935,0.012178888168907442,-0.5458658554029121,0.6712313337568532
357.0,99.96000000000001,-0.9878211118310926,99.42413414459709,0.6815358059610759
358.0,99.92,0.012178888168907442,-0.5158658554029075,0.7010486504343242
359.0,99.92,0.012178888168907442,-0.5158658554029075,0.7010486504343242
360.0,99.92,0.012178888168907442,-0.5158658554029075,0.7010486504343242
361.0,99.985,-0.9878211118310926,99.44413414459709,0.6768402781653009
362.0,99.985,-0.9878211118310926,99.44413414459709,0.6768402781653009
363.0,99.965,-0.08272703546565996,8.970930271108443,0.7011221707837461
364.0,99.965,-0.08272703546565996,8.970930271108443,0.7011221707837461
365.0,99.91499999999999,-0.08272703546565996,9.040930271108437,0.7752585225570225
366.0,99.91499999999999,-0.08272703546565996,9.040930271108437,0.7752585225570225
367.0,99.91499999999999,-0.08272703546565996,9.040930271108437,0.7752585225570225
368.0,99.925,-0.08272703546565996,9.040930271108437,0.7744312522023655
369.0,99.925,-0.08272703546565996,9.040930271108437,0.7744312522023655
370.0,99.965,-0.22074173427642263,22.836879564232273,0.7704320972896852
371.0,99.935,0.6241985491195475,-61.59800295552702,0.781279050734959
372.0,99.945,-0.37580145088045247,38.36199704447297,0.8025210362261532
373.0,99.92500000000001,0.6241985491195475,-61.55800295552703,0.8150370652437644
374.0,99.905,0.6241985491195475,-61.55800295552703,0.8025530942613699
375.0,99.905,0.6241985491195475,-61.55800295552703,0.8025530942613699
376.0,99.905,0.6241985491195475,-61.55800295552703,0.8025530942613699
377.0,99.905,0.6241985491195475,-61.55800295552703,0.8025530942613699
378.0,99.905,0.6241985491195475,-61.55800295552703,0.8025530942613699
379.0,99.94,-0.37580145088045247,38.36199704447297,0.8044000434805554
380.0,99.93,0.3754766206809743,-36.69819508522917,0.8231836194205897
381.0,99.93,0.3754766206809743,-36.69819508522917,0.8231836194205897
382.0,99.975,-0.6245233793190257,63.26180491477082,0.8250800673512302
383.0,99.945,0.3754766206809743,-36.67819508522918,0.8488157687308018
384.0,99.945,0.3754766206809743,-36.60819508522917,0.9188157687308092
385.0,99.945,0.3754766206809743,-36.53819508522916,0.9888157687308166
386.0,99.92500000000001,1.3754766206809743,-136.44819508522914,0.9963062363172241
387.0,99.92500000000001,1.3754766206809743,-136.44819508522914,0.9963062363172241
388.0,99.92500000000001,1.3754766206809743,-136.44819508522914,0.9963062363172241
389.0,99.945,0.3754766206809743,-36.49819508522914,1.028815768730837
